fipstate,naics,emp,qp1,ap,est,year
50,339///,1819,14110,53169,119,2000
50,421///,5005,51150,200391,523,2000
50,422///,6156,47442,200171,366,2000
50,441///,5023,33551,148291,441,2000
50,442///,1158,5682,25527,188,2000
50,443///,802,4400,17915,127,2000
50,444///,3626,22647,97483,385,2000
50,445///,9015,31104,127416,609,2000
50,446///,2008,10696,44708,211,2000
50,447///,3737,12508,51957,477,2000
50,448///,2732,9066,37784,372,2000
50,451///,1942,6545,25597,289,2000
50,452///,3317,11798,52386,120,2000
50,453///,2008,7067,32822,469,2000
50,454///,2986,21076,87831,286,2000
50,481///,0,0,0,10,2000
50,483///,0,0,0,3,2000
50,484///,2682,19734,83116,348,2000
50,485///,1241,4781,19017,68,2000
50,486///,0,0,0,1,2000
50,487///,0,0,0,11,2000
50,488///,352,2099,8992,48,2000
50,492///,0,0,0,31,2000
50,493///,0,0,0,16,2000
50,511///,2737,20355,109438,146,2000
50,512///,435,1872,7583,64,2000
50,513///,0,0,0,166,2000
50,514///,0,0,0,107,2000
50,522///,0,0,0,377,2000
50,523///,0,0,0,153,2000
50,524///,4025,45643,162875,398,2000
50,525///,0,0,0,1,2000
50,531///,0,0,0,532,2000
50,532///,0,0,0,184,2000
50,533///,0,0,0,4,2000
50,541///,11160,97463,434120,1922,2000
50,551///,2410,24554,97839,85,2000
50,561///,0,0,0,813,2000
50,562///,0,0,0,79,2000
50,611///,12292,60442,248640,307,2000
50,621///,12582,81559,358231,1115,2000
50,622///,0,0,0,18,2000
50,623///,7221,33097,134299,191,2000
50,624///,0,0,0,545,2000
50,711///,598,3202,20711,114,2000
50,712///,373,1573,7585,43,2000
50,713///,5488,20050,63664,250,2000
50,721///,10992,41549,148643,518,2000
50,722///,18162,46962,192313,1331,2000
50,811///,2536,14721,62391,670,2000
50,812///,2265,8359,36740,535,2000
50,813///,4803,18033,76690,898,2000
51,113///,2379,13941,59294,507,2000
51,114///,0,0,0,48,2000
51,115///,0,0,0,196,2000
51,211///,329,4226,17086,24,2000
51,212///,9091,87731,365501,285,2000
51,213///,989,7505,34339,62,2000
51,221///,16163,266662,970945,295,2000
51,233///,50475,391129,1739119,6624,2000
51,234///,29566,219472,1037204,1119,2000
51,235///,118821,803861,3607031,12757,2000
51,311///,32988,212457,895660,415,2000
51,312///,12195,183081,698232,79,2000
51,313///,18282,118214,472744,87,2000
51,314///,4437,24833,104257,127,2000
51,315///,12250,63175,251628,191,2000
51,316///,216,799,4070,13,2000
51,321///,21890,144567,585205,567,2000
51,322///,14085,154867,632547,112,2000
51,323///,20185,161107,666534,801,2000
51,324///,564,7306,29365,21,2000
51,325///,20997,239713,985770,187,2000
51,326///,23226,195865,798295,197,2000
51,327///,12192,93824,395399,346,2000
51,331///,7922,75708,300343,57,2000
51,332///,23307,231331,902159,750,2000
51,333///,18960,170628,687128,347,2000
51,334///,31594,380247,1617992,270,2000
51,335///,11141,109898,434119,113,2000
51,336///,40086,428672,1579497,184,2000
51,337///,23170,136790,570335,442,2000
51,339///,10550,74577,304442,532,2000
51,421///,67589,765867,3132401,5430,2000
51,422///,42098,369025,1519076,2463,2000
51,441///,50133,391242,1683963,3204,2000
51,442///,17054,92713,401324,1796,2000
51,443///,12116,85781,340761,1224,2000
51,444///,30494,183716,768455,2082,2000
51,445///,74106,300808,1206611,3583,2000
51,446///,21338,110518,451103,2025,2000
51,447///,29840,108446,448452,3417,2000
51,448///,38590,125899,534207,4004,2000
51,451///,16701,52306,220972,1699,2000
51,452///,68229,254791,1075231,1203,2000
51,453///,22574,81684,359220,3383,2000
51,454///,17512,111637,458872,1174,2000
51,481///,14205,172082,683317,129,2000
51,483///,1794,23162,98427,49,2000
51,484///,31479,231594,1001685,3056,2000
51,485///,5705,25137,101361,314,2000
51,486///,0,0,0,58,2000
51,487///,0,0,0,36,2000
51,488///,11581,86501,358634,655,2000
51,492///,12095,73486,331874,301,2000
51,493///,2864,18873,79098,174,2000
51,511///,26875,471412,1878547,905,2000
51,512///,6743,36300,147672,425,2000
51,513///,65660,964226,3799290,1506,2000
51,514///,27866,1011567,3280485,750,2000
51,521///,0,0,0,1,2000
51,522///,76254,841358,3262047,4570,2000
51,523///,10148,229305,880744,1255,2000
51,524///,46871,521903,1938269,4235,2000
51,525///,0,0,0,63,2000
51,531///,35790,278300,1173618,5427,2000
51,532///,15800,85393,361689,1583,2000
51,533///,700,8920,29504,36,2000
51,541///,287437,3890896,16811069,21210,2000
51,551///,57557,1024413,3745745,1222,2000
51,561///,231370,1236250,5159373,8841,2000
51,562///,6256,46510,198708,354,2000
51,611///,51549,277022,1147845,1869,2000
51,621///,101118,923278,4262771,10310,2000
51,622///,108192,848301,3408257,147,2000
51,623///,50899,220384,930977,1034,2000
51,624///,43824,154636,650557,3021,2000
51,711///,6907,59942,268360,571,2000
51,712///,4626,23461,102194,163,2000
51,713///,28962,79183,384065,1573,2000
51,721///,40686,149363,682023,1533,2000
51,722///,206210,524147,2293818,10998,2000
51,811///,34799,239785,1014500,5944,2000
51,812///,38775,153021,649639,5770,2000
51,813///,79134,464158,1919782,8419,2000
53,113///,7794,64066,270038,894,2000
53,114///,2270,24281,117908,418,2000
53,115///,6200,30205,143064,447,2000
53,211///,0,0,0,9,2000
53,212///,2460,26173,110438,141,2000
53,213///,0,0,0,41,2000
53,221///,6237,100302,365237,321,2000
53,233///,46267,408657,1792602,8159,2000
53,234///,19244,204880,1018867,1112,2000
53,235///,91893,766442,3442902,12355,2000
53,311///,33753,242813,1076009,749,2000
53,312///,3408,26995,115876,117,2000
53,313///,945,9134,36507,53,2000
53,314///,1577,9711,43144,149,2000
53,315///,3674,18331,75444,202,2000
53,316///,390,2260,8648,34,2000
53,321///,21274,170284,692479,545,2000
53,322///,13649,175079,705448,106,2000
53,323///,10151,88254,361653,782,2000
53,324///,2030,34272,132015,26,2000
53,325///,4842,59030,235264,233,2000
53,326///,11804,92218,370433,256,2000
53,327///,8204,70872,307080,362,2000
53,331///,11255,122356,501016,111,2000
53,332///,21930,186411,803109,1167,2000
53,333///,14190,142291,574541,456,2000
53,334///,45554,652025,2575306,426,2000
53,335///,3500,34143,130486,104,2000
53,336///,83938,1015268,4428232,437,2000
53,337///,8203,54895,238812,442,2000
53,339///,10831,84678,353087,827,2000
53,421///,70608,805828,3303130,6386,2000
53,422///,54523,507850,2108689,3483,2000
53,441///,41769,350512,1487945,2719,2000
53,442///,11757,72170,301229,1460,2000
53,443///,9572,83853,371174,1048,2000
53,444///,28933,187756,787674,2042,2000
53,445///,61583,284443,1229079,2991,2000
53,446///,15423,87286,362251,1533,2000
53,447///,16581,56856,235646,2015,2000
53,448///,26170,94474,387580,2458,2000
53,451///,16683,56960,241801,1771,2000
53,452///,51302,214493,923739,555,2000
53,453///,21857,82300,348648,3130,2000
53,454///,11772,106743,503879,978,2000
53,481///,15122,167508,659407,143,2000
53,483///,4330,55355,228486,98,2000
53,484///,25531,196557,868051,2318,2000
53,485///,4641,19834,85202,189,2000
53,486///,0,0,0,27,2000
53,487///,0,0,0,53,2000
53,488///,15357,158749,651868,958,2000
53,492///,11684,71840,326863,264,2000
53,493///,3618,26033,108619,178,2000
53,511///,40535,4274507,10905322,870,2000
53,512///,5727,26678,103170,403,2000
53,513///,33864,555085,2378723,1155,2000
53,514///,8691,121937,573919,519,2000
53,521///,0,0,0,1,2000
53,522///,49217,501350,1943453,3855,2000
53,523///,10886,296780,1038601,1499,2000
53,524///,38518,449186,1745772,3580,2000
53,525///,0,0,0,38,2000
53,531///,35092,221133,960669,6470,2000
53,532///,14220,91285,364548,1423,2000
53,533///,261,3424,14640,28,2000
53,541///,136540,1587197,7116032,16044,2000
53,551///,47774,1016968,4133036,914,2000
53,561///,120488,704365,2914989,7551,2000
53,562///,11383,122438,510753,336,2000
53,611///,39140,181672,752977,1824,2000
53,621///,102324,873441,3877811,9915,2000
53,622///,85514,783056,3254324,128,2000
53,623///,49828,230266,953108,1578,2000
53,624///,43995,177794,760949,3793,2000
53,711///,7591,96391,380187,636,2000
53,712///,1756,9587,47623,130,2000
53,713///,35309,142968,587913,1541,2000
53,721///,27704,106862,491287,1497,2000
53,722///,174032,501062,2138617,11554,2000
53,811///,28962,203345,849759,5173,2000
53,812///,24154,105984,448989,3945,2000
53,813///,54659,248147,1010265,6205,2000
54,113///,0,0,0,330,2000
54,114///,0,0,0,4,2000
54,115///,0,0,0,33,2000
54,211///,1608,13357,54783,195,2000
54,212///,14278,186748,733486,277,2000
54,213///,2619,21887,93277,176,2000
54,221///,7943,107598,411531,238,2000
54,233///,9510,45379,204191,1922,2000
54,234///,6656,43599,249600,349,2000
54,235///,13279,76566,353889,2256,2000
54,311///,4861,25797,109418,95,2000
54,312///,681,5248,21704,16,2000
54,313///,0,0,0,9,2000
54,314///,0,0,0,12,2000
54,315///,1436,5439,19087,25,2000
54,316///,0,0,0,3,2000
54,321///,9204,52701,211934,281,2000
54,322///,714,6025,23372,11,2000
54,323///,2723,17564,76788,122,2000
54,324///,435,4632,23535,14,2000
54,325///,12154,178686,707720,70,2000
54,326///,3649,26699,105877,52,2000
54,327///,6081,41565,173829,133,2000
54,331///,11007,123828,489455,41,2000
54,332///,6949,57885,217638,243,2000
54,333///,3898,30275,122507,101,2000
54,334///,912,6868,28753,23,2000
54,335///,1174,11583,47734,23,2000
54,336///,4791,45339,186069,30,2000
54,337///,1213,6929,28447,66,2000
54,339///,1378,9915,38530,83,2000
54,421///,14564,116027,475555,1327,2000
54,422///,7909,54178,222026,542,2000
54,441///,12068,70355,305112,1062,2000
54,442///,2734,12031,48418,391,2000
54,443///,1493,6948,28170,269,2000
54,444///,7048,36176,153788,649,2000
54,445///,18061,59936,226002,962,2000
54,446///,5808,29841,122650,597,2000
54,447///,9419,27403,110481,1229,2000
54,448///,5108,15816,65282,716,2000
54,451///,2271,6515,27522,389,2000
54,452///,21086,70601,292973,463,2000
54,453///,4761,15407,66271,848,2000
54,454///,2029,10818,45884,213,2000
54,481///,0,0,0,27,2000
54,483///,313,2604,12929,7,2000
54,484///,9023,58020,243332,1134,2000
54,485///,0,0,0,44,2000
54,486///,0,0,0,73,2000
54,487///,0,0,0,7,2000
54,488///,1323,10887,44299,125,2000
54,492///,771,4406,20490,59,2000
54,493///,323,2059,8718,26,2000
54,511///,0,0,0,122,2000
54,512///,506,1270,5207,53,2000
54,513///,8891,79954,302430,458,2000
54,514///,0,0,0,61,2000
54,521///,0,0,0,1,2000
54,522///,13322,88029,331138,962,2000
54,523///,0,0,0,187,2000
54,524///,7893,57029,223452,987,2000
54,525///,0,0,0,2,2000
54,531///,3827,17477,73479,1051,2000
54,532///,2591,11127,46467,373,2000
54,533///,71,921,3656,8,2000
54,541///,20135,132531,574179,2869,2000
54,551///,5140,63668,241533,236,2000
54,561///,24247,106356,464205,1278,2000
54,562///,1772,10700,45174,145,2000
54,611///,9389,26967,111174,250,2000
54,621///,28967,215844,972454,2985,2000
54,622///,41101,301185,1253150,76,2000
54,623///,17159,67126,275450,490,2000
54,624///,14808,44534,184494,800,2000
54,711///,0,0,0,90,2000
54,712///,0,0,0,26,2000
54,713///,5013,13372,58625,431,2000
54,721///,8686,29271,130346,382,2000
54,722///,43864,98112,411186,2856,2000
54,811///,7668,41727,172263,1361,2000
54,812///,6274,22965,97666,1081,2000
54,813///,13320,39436,162256,2584,2000
55,113///,0,0,0,398,2000
55,114///,0,0,0,16,2000
55,115///,1518,11944,49790,201,2000
55,211///,0,0,0,5,2000
55,212///,2449,23072,115814,143,2000
55,213///,0,0,0,16,2000
55,221///,14192,216614,844552,266,2000
55,233///,33448,294968,1286487,4547,2000
55,234///,10682,107661,749111,657,2000
55,235///,79282,659621,3012343,11028,2000
55,311///,60872,469408,1954608,966,2000
55,312///,2528,26023,106136,59,2000
55,313///,2376,21786,88002,51,2000
55,314///,2505,13495,60663,129,2000
55,315///,2505,13208,52138,133,2000
55,316///,3850,25702,99003,65,2000
55,321///,29858,199710,844873,670,2000
55,322///,42378,467352,1888267,256,2000
55,323///,38662,319377,1348518,1010,2000
55,324///,412,5229,20985,21,2000
55,325///,14353,157581,636518,303,2000
55,326///,36887,303845,1222405,479,2000
55,327///,10623,87813,398693,378,2000
55,331///,26440,253525,1011575,232,2000
55,332///,76075,666804,2719123,1971,2000
55,333///,83401,911292,3587775,1231,2000
55,334///,24210,229354,945445,299,2000
55,335///,32509,308519,1253517,210,2000
55,336///,44050,499690,1925305,279,2000
55,337///,18393,136292,573869,498,2000
55,339///,19173,155158,632616,664,2000
55,421///,70589,722419,2890164,5340,2000
55,422///,48588,415160,1745479,2588,2000
55,441///,40039,281791,1217643,2664,2000
55,442///,9767,55351,230533,1190,2000
55,443///,8769,50659,205848,882,2000
55,444///,31872,185819,805594,2308,2000
55,445///,63953,199618,841364,2394,2000
55,446///,18394,87153,354097,1397,2000
55,447///,24205,72488,309332,2558,2000
55,448///,20501,61857,258079,2465,2000
55,451///,12810,37146,158839,1380,2000
55,452///,54294,180347,759496,684,2000
55,453///,16524,53614,231616,2454,2000
55,454///,20989,124265,518497,978,2000
55,481///,4091,36143,149762,81,2000
55,483///,0,0,0,8,2000
55,484///,44368,363816,1566721,3760,2000
55,485///,13271,43601,175322,519,2000
55,486///,255,3898,13183,30,2000
55,487///,0,0,0,34,2000
55,488///,3643,26893,114023,389,2000
55,492///,10178,59819,268465,236,2000
55,493///,2684,18703,79164,163,2000
55,511///,19076,159364,670621,604,2000
55,512///,3942,13940,63688,288,2000
55,513///,19421,222751,863519,957,2000
55,514///,9321,108688,443346,273,2000
55,522///,48467,394042,1499041,3393,2000
55,523///,10838,299567,917729,1168,2000
55,524///,69741,806814,3029931,3863,2000
55,525///,69,619,2438,9,2000
55,531///,17596,116873,469062,3544,2000
55,532///,8503,44681,190783,988,2000
55,533///,136,1601,6942,24,2000
55,541///,89025,819900,3616208,10652,2000
55,551///,52727,930011,3388786,818,2000
55,561///,118393,516497,2229974,5841,2000
55,562///,4899,42405,180341,364,2000
55,611///,43883,212643,872500,1237,2000
55,621///,100275,930313,4192592,7355,2000
55,622///,90180,695301,2822227,142,2000
55,623///,65232,284545,1168254,1930,2000
55,624///,48433,173609,725217,3131,2000
55,711///,5495,67037,283171,506,2000
55,712///,1542,7140,32425,141,2000
55,713///,25219,72244,352322,1615,2000
55,721///,27906,81416,382796,1511,2000
55,722///,169845,350234,1526642,11344,2000
55,811///,25267,150423,638355,4613,2000
55,812///,26236,101180,434592,4292,2000
55,813///,60425,214545,890312,6331,2000
56,113///,0,0,0,53,2000
56,114///,0,0,0,9,2000
56,115///,0,0,0,31,2000
56,211///,2169,34170,132708,197,2000
56,212///,7989,114000,436207,67,2000
56,213///,6081,52334,230642,392,2000
56,221///,2612,37614,142065,115,2000
56,233///,4823,32389,140016,766,2000
56,234///,3152,21915,111536,230,2000
56,235///,6955,40758,195614,1434,2000
56,311///,665,4140,17189,61,2000
56,312///,0,0,0,8,2000
56,313///,0,0,0,3,2000
56,314///,0,0,0,9,2000
56,315///,0,0,0,16,2000
56,316///,0,0,0,11,2000
56,321///,1016,5853,22577,46,2000
56,322///,0,0,0,1,2000
56,323///,556,3006,12334,57,2000
56,324///,1042,14141,55917,12,2000
56,325///,1041,14447,59843,26,2000
56,326///,0,0,0,9,2000
56,327///,851,7438,32776,38,2000
56,331///,0,0,0,4,2000
56,332///,900,6279,25505,83,2000
56,333///,743,5185,21627,36,2000
56,334///,413,2851,10779,15,2000
56,335///,0,0,0,6,2000
56,336///,0,0,0,23,2000
56,337///,269,1104,5023,36,2000
56,339///,505,2535,12278,53,2000
56,421///,4046,36546,151478,474,2000
56,422///,2528,19434,77274,316,2000
56,441///,4025,24959,108470,374,2000
56,442///,640,3142,13821,127,2000
56,443///,611,2853,11797,112,2000
56,444///,2519,13524,55701,299,2000
56,445///,5656,21117,96580,313,2000
56,446///,785,3228,13646,125,2000
56,447///,3792,12748,52686,419,2000
56,448///,1560,5069,22568,275,2000
56,451///,1266,3845,16646,247,2000
56,452///,4538,17024,72095,91,2000
56,453///,1652,5372,24022,382,2000
56,454///,1241,6126,26476,117,2000
56,481///,0,0,0,27,2000
56,483///,0,0,0,1,2000
56,484///,3027,20064,91701,444,2000
56,485///,0,0,0,20,2000
56,486///,802,10334,39770,30,2000
56,487///,0,0,0,5,2000
56,488///,413,2202,8867,56,2000
56,492///,0,0,0,39,2000
56,493///,0,0,0,8,2000
56,511///,0,0,0,68,2000
56,512///,0,0,0,41,2000
56,513///,0,0,0,188,2000
56,514///,0,0,0,30,2000
56,522///,3785,28117,109084,301,2000
56,523///,674,10478,38704,130,2000
56,524///,2663,25353,85777,380,2000
56,531///,0,0,0,602,2000
56,532///,0,0,0,187,2000
56,533///,0,0,0,3,2000
56,541///,6313,42311,192410,1470,2000
56,551///,1356,17074,75507,72,2000
56,561///,0,0,0,687,2000
56,562///,0,0,0,51,2000
56,611///,1315,5889,25301,115,2000
56,621///,6528,48656,226719,900,2000
56,622///,0,0,0,29,2000
56,623///,0,0,0,109,2000
56,624///,0,0,0,389,2000
56,711///,0,0,0,53,2000
56,712///,0,0,0,32,2000
56,713///,0,0,0,275,2000
56,721///,7064,21109,110909,530,2000
56,722///,17178,36248,160231,1207,2000
56,811///,3050,17819,74367,675,2000
56,812///,1721,5695,24040,338,2000
56,813///,3428,10428,45062,749,2000
1,113///,6216,34330,143406,878,2001
1,114///,93,827,2355,26,2001
1,115///,1901,12730,61322,182,2001
1,211///,775,11339,44925,43,2001
1,212///,5242,61734,247915,140,2001
1,213///,1336,11248,44798,78,2001
1,221///,14896,321007,999047,510,2001
1,233///,33437,253745,1090122,2915,2001
1,234///,15499,105152,471402,699,2001
1,235///,53535,327536,1362234,5644,2001
1,311///,37285,209517,856455,298,2001
1,312///,2251,16598,68700,27,2001
1,313///,16319,100530,425487,94,2001
1,314///,7353,42930,166122,109,2001
1,315///,20604,96269,381245,276,2001
1,316///,178,661,2920,22,2001
1,321///,21840,143982,609314,459,2001
1,322///,15693,208410,826509,88,2001
1,323///,6344,47551,184649,420,2001
1,324///,2300,28185,116382,38,2001
1,325///,15014,191664,724912,200,2001
1,326///,19752,178309,723347,216,2001
1,327///,9541,78788,330931,328,2001
1,331///,19957,190949,776762,177,2001
1,332///,29282,225272,920677,977,2001
1,333///,16723,136110,526423,273,2001
1,334///,15303,136327,525540,137,2001
1,335///,7820,67009,244511,91,2001
1,336///,26081,282684,1208037,202,2001
